Name,Exclusive secs,Inclusive secs,% Exclusive,% Inclusive,Module,Source File,Source Line
"std::_Delete_plain_internal<std::allocator<std::_Container_proxy> >",0.0519955,0.428322,0.0304856,0.251131,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",1111
"std::_Destroy_range<std::allocator<DenseMove> >",0.392932,0.392932,0.230381,0.230381,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",1062
"std::_Tree<std::_Tmap_traits<enum PieceType,std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::less<enum PieceType>,std::allocator<std::pair<enum PieceType const ,std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,0> >::_Emplace_hint<std::pair<enum PieceType const ,std::basic_string<char,std::char_traits<char>,std::allocator<char> > > const &>",0,0.0015269,0,0.000895241,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xtree",1042
"std::_Get_size_of_n<16>",0.0847501,0.0847501,0.0496901,0.0496901,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",79
"std::_Tree<std::_Tmap_traits<enum PieceType,std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::less<enum PieceType>,std::allocator<std::pair<enum PieceType const ,std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,0> >::_Insert_range_unchecked<std::pair<enum PieceType const ,std::basic_string<char,std::char_traits<char>,std::allocator<char> > > const *,std::pair<enum PieceType const ,std::basic_string<char,std::char_t",0,0.0015269,0,0.000895241,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xtree",1252
"std::_Max_limit<__int64>",0.610647,0.610647,0.35803,0.35803,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\utility",849
"std::_Unfancy<std::_Container_proxy>",0.112251,0.112251,0.0658142,0.0658142,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",35
"std::addressof<std::_Container_proxy>",0.0596445,0.0596445,0.0349703,0.0349703,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\type_traits",1558
"std::exchange<std::_Container_proxy *,std::nullptr_t>",0.0789163,0.0789163,0.0462697,0.0462697,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\utility",751
"std::exchange<std::_Iterator_base12 *,std::nullptr_t>",0.449027,0.449027,0.263271,0.263271,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\utility",751
"std::min<unsigned __int64>",0.750821,0.750821,0.440216,0.440216,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\utility",95
"std::_Alloc_construct_ptr<std::allocator<std::_Tree_node<std::pair<enum PieceType const ,std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,void *> > >::_Alloc_construct_ptr<std::allocator<std::_Tree_node<std::pair<enum PieceType const ,std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,void *> > >",0.0015269,0.0015269,0.000895241,0.000895241,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",1124
"std::_Tree_temp_node_alloc<std::allocator<std::_Tree_node<std::pair<enum PieceType const ,std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,void *> > >::_Tree_temp_node_alloc<std::allocator<std::_Tree_node<std::pair<enum PieceType const ,std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,void *> > >",0,0.0015269,0,0.000895241,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xtree",784
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >",0,0.0019897,0,0.00116659,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xstring",750
"std::map<enum PieceType,std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::less<enum PieceType>,std::allocator<std::pair<enum PieceType const ,std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::map<enum PieceType,std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::less<enum PieceType>,std::allocator<std::pair<enum PieceType const ,std::basic_string<char,std::char_traits<char>,std::allocator<ch",0,0.0015269,0,0.000895241,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\map",323
"DenseMove::DenseMove",1.92922,1.92922,1.13113,1.13113,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\types.hpp",93
"std::_Container_base12::_Container_base12",0.0936917,0.0936917,0.0549327,0.0549327,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",1174
"std::_Container_proxy::_Container_proxy",0.0701106,0.0701106,0.0411068,0.0411068,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",1166
"std::vector<DenseMove,std::allocator<DenseMove> >::~vector<DenseMove,std::allocator<DenseMove> >",0.171631,1.81257,0.100629,1.06273,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",760
"operator new",0.761489,0.761489,0.446471,0.446471,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vcruntime_new.h",164
"std::_Default_allocate_traits::_Allocate",0.629121,3.18042,0.368862,1.86472,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",100
"std::_Compressed_pair<std::allocator<DenseMove>,std::_Vector_val<std::_Simple_types<DenseMove> >,1>::_Get_first",0.590849,0.590849,0.346422,0.346422,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",1502
"std::_Compressed_pair<std::allocator<GameState>,std::_Vector_val<std::_Simple_types<GameState> >,1>::_Get_first",0.289274,0.289274,0.169605,0.169605,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",1502
"std::vector<DenseMove,std::allocator<DenseMove> >::_Getal",0.914692,1.61307,0.536296,0.945766,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",2183
"std::vector<GameState,std::allocator<GameState> >::_Getal",0.344929,0.68867,0.202236,0.403776,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",2183
"std::_Container_base12::_Orphan_all",0.310824,5.43543,0.18224,3.18686,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",1356
"std::_Container_base12::_Orphan_all_locked_v3",1.15384,4.01244,0.676512,2.35255,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",1205
"std::_Container_base12::_Orphan_all_unlocked_v3",0.415104,0.930815,0.243381,0.545749,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",1345
"std::vector<DenseMove,std::allocator<DenseMove> >::_Tidy",0.119386,0.936615,0.0699973,0.549149,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",2038
"std::allocator<std::_Container_proxy>::allocate",0.0687717,0.63817,0.0403217,0.374168,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",952
"std::_Default_allocator_traits<std::allocator<std::_Container_proxy> >::deallocate",0.0857471,0.248951,0.0502746,0.145963,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",682
"std::allocator<DenseMove>::deallocate",0.49983,3.18679,0.293057,1.86845,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",946
"DenseMove::getCaptPiece",1.11343,1.15223,0.652819,0.675569,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\types.hpp",134
"DenseMove::getColor",1.02673,1.02673,0.601988,0.601988,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\types.hpp",126
"DenseMove::getFrom",0.663042,0.663042,0.38875,0.38875,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\types.hpp",128
"DenseMove::getPieceType",0.571375,0.571375,0.335005,0.335005,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\types.hpp",124
"DenseMove::getPromotePiece",1.14001,1.14001,0.6684,0.6684,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\types.hpp",149
"DenseMove::getTo",0.561864,0.561864,0.329428,0.329428,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\types.hpp",130
"std::_Tree<std::_Tmap_traits<enum PieceType,std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::less<enum PieceType>,std::allocator<std::pair<enum PieceType const ,std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,0> >::insert",0,0.0015269,0,0.000895241,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xtree",1271
"DenseMove::isCastle",0.64377,0.64377,0.377451,0.377451,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\types.hpp",143
"std::is_constant_evaluated",0.913125,0.913125,0.535377,0.535377,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xtr1common",182
"std::_Narrow_char_traits<char,int>::length",0.0019897,0.0019897,0.00116659,0.00116659,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\__msvc_string_view.hpp",377
"std::_Compressed_pair<std::allocator<DenseMove>,std::_Vector_val<std::_Simple_types<DenseMove> >,1>::_Compressed_pair<std::allocator<DenseMove>,std::_Vector_val<std::_Simple_types<DenseMove> >,1><>",0.0898579,0.440687,0.0526849,0.258381,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",1495
"std::_Allocate_at_least_helper<std::allocator<DenseMove> >",0.303007,3.49172,0.177657,2.04724,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",2173
"std::_Copy_memmove<DenseMove *,DenseMove *>",1.12188,5.24935,0.657773,3.07776,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xutility",4630
"std::_Get_size_of_n<4>",0.270894,0.270894,0.158829,0.158829,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",79
"std::_To_address<DenseMove *>",0.616884,1.13712,0.361687,0.666711,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xutility",4499
"std::_Unfancy<DenseMove>",0.334522,0.334522,0.196134,0.196134,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",35
"std::_Default_allocator_traits<std::allocator<DenseMove> >::construct<DenseMove,DenseMove const &>",0.334947,0.79257,0.196384,0.464694,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",696
"std::construct_at<DenseMove,DenseMove const &>",0.302653,0.422443,0.177449,0.247684,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xutility",389
"std::to_address<DenseMove>",0.489119,0.489119,0.286777,0.286777,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xutility",467
"std::_Vector_val<std::_Simple_types<DenseMove> >::_Vector_val<std::_Simple_types<DenseMove> >",0.105169,0.235788,0.0616618,0.138246,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",400
"std::allocator<DenseMove>::allocator<DenseMove>",0.0618104,0.0618104,0.0362402,0.0362402,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",938
"std::vector<DenseMove,std::allocator<DenseMove> >::vector<DenseMove,std::allocator<DenseMove> >",0.134104,2.13351,0.0786271,1.2509,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",601
"std::allocator<DenseMove>::allocate",0.236761,3.17514,0.138816,1.86163,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",952
"std::_Default_allocator_traits<std::allocator<DenseMove> >::max_size",0.281832,0.281832,0.165242,0.165242,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",713
"std::vector<DenseMove,std::allocator<DenseMove> >::max_size",0.866264,3.45647,0.507902,2.02657,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",1876
"std::vector<DenseMove,std::allocator<DenseMove> >::size",0.0367194,0.0367194,0.0215291,0.0215291,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",1871
"std::_Checked_x86_x64_countr_zero<unsigned __int64>",1.12795,1.42596,0.661334,0.836061,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\__msvc_bit_utils.hpp",300
"std::_Construct_in_place<DenseMove,DenseMove>",0.395124,0.804201,0.231666,0.471513,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xutility",396
"std::_Countr_zero<unsigned __int64,0>",0.617957,2.23535,0.362316,1.31061,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\__msvc_bit_utils.hpp",363
"std::_Countr_zero_tzcnt<unsigned __int64>",0.238331,0.238331,0.139737,0.139737,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\__msvc_bit_utils.hpp",237
"std::vector<DenseMove,std::allocator<DenseMove> >::_Emplace_back_with_unused_capacity<DenseMove>",0.527594,4.95172,0.309335,2.90326,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",783
"std::vector<DenseMove,std::allocator<DenseMove> >::_Emplace_one_at_back<DenseMove>",0.773334,20.8606,0.453416,12.2308,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",770
"std::vector<DenseMove,std::allocator<DenseMove> >::_Emplace_reallocate<DenseMove>",1.34249,15.1023,0.787122,8.85466,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",806
"std::_Get_unwrapped<DenseMove * const &>",0.416846,0.416846,0.244402,0.244402,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xutility",1319
"std::_Unfancy<GameState>",0.228032,0.228032,0.133698,0.133698,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",35
"std::_Unfancy_maybe_null<DenseMove>",0.0607385,0.0607385,0.0356118,0.0356118,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",46
"std::_Uninitialized_move<DenseMove *,std::allocator<DenseMove> >",1.33473,8.31542,0.782567,4.87544,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",1904
"std::addressof<DenseMove>",0.29477,0.29477,0.172828,0.172828,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\type_traits",1558
"std::_Default_allocator_traits<std::allocator<DenseMove> >::construct<DenseMove,DenseMove>",0.179501,0.563456,0.105244,0.330361,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xmemory",696
"std::construct_at<DenseMove,DenseMove>",0.258319,0.369881,0.151456,0.216866,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xutility",389
"std::countr_zero<unsigned __int64>",0.566351,2.84939,0.332059,1.67064,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\bit",216
"std::vector<DenseMove,std::allocator<DenseMove> >::_Calculate_growth",1.78035,3.8592,1.04384,2.2627,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",1964
"std::vector<DenseMove,std::allocator<DenseMove> >::_Change_array",1.06113,9.59115,0.622155,5.62341,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",2016
"std::vector<DenseMove,std::allocator<DenseMove> >::_Orphan_range",0.777953,7.0547,0.456124,4.13626,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",2168
"std::vector<DenseMove,std::allocator<DenseMove> >::_Orphan_range_locked",1.79694,5.34239,1.05357,3.13231,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",2163
"std::vector<DenseMove,std::allocator<DenseMove> >::_Orphan_range_unlocked",0.62052,0.62052,0.363819,0.363819,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",2149
"std::vector<DenseMove,std::allocator<DenseMove> >::_Unchecked_begin",0.0522541,0.0989046,0.0306373,0.0579891,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",1850
"std::vector<DenseMove,std::allocator<DenseMove> >::_Unchecked_end",0.0251816,0.0392696,0.0147643,0.0230243,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",1858
"std::vector<DenseMove,std::allocator<DenseMove> >::capacity",0.75817,0.75817,0.444525,0.444525,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",1880
"std::vector<DenseMove,std::allocator<DenseMove> >::push_back",0.393266,21.1212,0.230577,12.3836,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",870
"DenseMove::isEnPassant",0.741887,0.741887,0.434978,0.434978,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\types.hpp",145
"std::array<std::vector<unsigned __int64,std::allocator<unsigned __int64> >,64>::operator[]",0.872378,0.872378,0.511486,0.511486,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\array",531
"std::vector<unsigned __int64,std::allocator<unsigned __int64> >::operator[]",1.89898,1.89898,1.1134,1.1134,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\vector",1885
"UtilityTest_PerftD6CalcInitial_Test::TestBody",0,110.752,0,64.9355,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\test\utility_tests.cpp",250
"UtilityTest::SetUp",0,0.0084957,0,0.00498114,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\test\utility_tests.cpp",14
"testing::Test::Run",0,110.761,0,64.9404,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",2669
"testing::TestInfo::Run",0,110.764,0,64.9422,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",2838
"testing::TestSuite::Run",0,110.764,0,64.9422,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",3012
"testing::UnitTest::Run",0,110.764,0,64.9422,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",5444
"testing::internal::UnitTestImpl::RunAllTests",0,110.764,0,64.9422,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",5870
"testing::internal::ColoredPrintf",0,0.0029334,0,0.00171989,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",3298
"testing::internal::PrettyUnitTestResultPrinter::OnTestStart",0,0.0014324,0,0.000839835,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",3458
"testing::internal::PrettyUnitTestResultPrinter::OnTestEnd",0,0.001501,0,0.000880056,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",3487
"testing::internal::TestEventRepeater::OnTestStart",0,0.0014324,0,0.000839835,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",3850
"testing::internal::TestEventRepeater::OnTestEnd",0,0.001501,0,0.000880056,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",3856
"testing::internal::HandleExceptionsInMethodIfSupported<testing::Test,void>",0,110.761,0,64.9404,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",2635
"testing::internal::HandleExceptionsInMethodIfSupported<testing::internal::UnitTestImpl,bool>",0,110.764,0,64.9422,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",2635
"testing::internal::HandleSehExceptionsInMethodIfSupported<testing::Test,void>",0,110.761,0,64.9404,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",2584
"testing::internal::HandleSehExceptionsInMethodIfSupported<testing::internal::UnitTestImpl,bool>",0,110.764,0,64.9422,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\build\_deps\googletest-src\googletest\src\gtest.cc",2584
"ChessBoard::getWhitePawns",0.324517,0.324517,0.190268,0.190268,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",356
"ChessBoard::getWhiteKnights",0.274899,0.274899,0.161177,0.161177,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",360
"ChessBoard::getWhiteBishops",0.309296,0.309296,0.181344,0.181344,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",364
"ChessBoard::getWhiteRooks",0.322426,0.322426,0.189043,0.189043,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",368
"ChessBoard::getWhiteQueens",0.573883,0.573883,0.336475,0.336475,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",372
"ChessBoard::getWhiteKings",0.30105,0.30105,0.176509,0.176509,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",376
"ChessBoard::getBlackPawns",0.07439,0.07439,0.0436158,0.0436158,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",380
"ChessBoard::getBlackKnights",0.0222144,0.0222144,0.0130246,0.0130246,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",384
"ChessBoard::getBlackBishops",0.0464441,0.0464441,0.0272308,0.0272308,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",388
"ChessBoard::getBlackRooks",0.048383,0.048383,0.0283676,0.0283676,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",392
"ChessBoard::getBlackQueens",0.0466574,0.0466574,0.0273558,0.0273558,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",396
"ChessBoard::getBlackKings",0.0315096,0.0315096,0.0184745,0.0184745,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",400
"ChessBoard::getWhitePieces",0.144624,0.144624,0.0847952,0.0847952,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",404
"ChessBoard::getBlackPieces",0.0586493,0.0586493,0.0343868,0.0343868,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",408
"ChessBoard::getAllPieces",0.417215,0.417215,0.244618,0.244618,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",412
"ChessBoard::getEmptySquares",0.0810266,0.0810266,0.0475069,0.0475069,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",416
"ChessBoard::getSideToMove",0.181419,0.181419,0.106368,0.106368,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",448
"ChessBoard::getDenseTypeAt",0.0257851,0.0398298,0.0151181,0.0233527,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",500
"ChessBoard::isSideInCheck",0.588739,11.1228,0.345185,6.52142,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",551
"ChessBoard::getCheckCount",0.0480994,0.0480994,0.0282013,0.0282013,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",555
"ChessBoard::OppAttacksToSquare",2.66908,11.4901,1.56491,6.73677,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",611
"ChessBoard::makeMove",4.17344,18.3368,2.44694,10.7511,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",645
"ChessBoard::unmakeMove",2.57557,15.7137,1.51009,9.21315,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",769
"ChessBoard::movePiece",2.78559,3.62097,1.63323,2.12302,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",196
"ChessBoard::removePiece",0.036537,0.0597138,0.0214221,0.035011,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",220
"ChessBoard::addPiece",0.0210974,0.0251002,0.0123697,0.0147166,"chess_tests","D:\dev\SoftDevProjects\GitHub\KnightEngine\src\board_generation.cpp",239
"std::_Construct_in_place<DenseMove,DenseMove const &>",0.38417,0.851599,0.225244,0.499304,"chess_tests","D:\Program Files\Microsoft Visual Studio\2022\Community\VC\Tools\MSVC\14.41.34120\include\xutility",396
